JD,|A|
2459690.34439815,0.019550202044992
2459690.34445602,0.018166312228958
2459690.34451389,0.019655505590038
2459690.34457176,0.01945366289417
2459690.34462963,0.023515571436816
2459690.3446875,0.01980676904495
2459690.34474537,0.021816599185024
2459690.34480324,0.020762177149808
2459690.34486111,0.022626853515237
2459690.34491898,0.021618274676764
2459690.34497685,0.019664167920357
2459690.34503472,0.020204281724427
2459690.34509259,0.019062591639124
2459690.34515046,0.022616951607146
2459690.34520833,0.019200638010233
2459690.3452662,0.021943639169472
2459690.34532407,0.02339533714226
2459690.34538194,0.022833302433069
2459690.34543982,0.020866111281214
2459690.34549768,0.020187077549759
2459690.34555556,0.021939546485741
2459690.34561343,0.020017462376635
2459690.3456713,0.020553301437969
2459690.34572917,0.017292648727133
2459690.34578704,0.020500119511847
2459690.34584491,0.021978903521332
2459690.34590278,0.020746587671229
2459690.34596065,0.020120464706363
2459690.34601852,0.020286332837652
2459690.34607639,0.021390140251995
2459690.34613426,0.020142378211125
2459690.34619213,0.020828072402409
2459690.34625,0.019801224709598
2459690.34630787,0.020025358923126
2459690.34636574,0.022382906424323
2459690.34642361,0.01927453241975
2459690.34648148,0.019395679931366
2459690.34653935,0.021786560077259
2459690.34659722,0.022917737671943
2459690.34665509,0.021527723985596
2459690.34671296,0.018569798060291
2459690.34677083,0.022978705359528
2459690.3468287,0.019686193131228
2459690.34688657,0.021637273395694
2459690.34694444,0.019600186223605
2459690.34700231,0.021251091736662
2459690.34706019,0.020244987033831
2459690.34711806,0.020878690093011
2459690.34717593,0.020794845515175
2459690.3472338,0.020681424032208
2459690.34729167,0.022912520594644
2459690.34734954,0.021209233838119
2459690.34740741,0.020031767271012
2459690.34746528,0.021477590646998
2459690.34752315,0.021017763915317
2459690.34758102,0.023341563786516
2459690.34763889,0.019749329102529
2459690.34769676,0.020833929058149
2459690.34775463,0.018544185072416
2459690.3478125,0.020787616505987
2459690.34787037,0.019233980347292
2459690.34792824,0.02153148624689
2459690.34798611,0.021484405972705
2459690.34804398,0.019440915616298
2459690.34810185,0.020483234607845
2459690.34815972,0.018412137301248
2459690.34821759,0.02219322869706
2459690.34827546,0.018782025982306
2459690.34833333,0.020567945935363
2459690.3483912,0.021242455131175
2459690.34844907,0.019887491043367
2459690.34850694,0.020085581893488
2459690.34856481,0.018544815987224
2459690.34862268,0.021919719432511
2459690.34868056,0.019440915616298
2459690.34873843,0.021788799875165
2459690.3487963,0.019246560731726
2459690.34885417,0.020640397282998
2459690.34891204,0.021675963646399
2459690.34896991,0.020535795577479
2459690.34902778,0.021282436420673
2459690.34908565,0.018218298493548
2459690.34914352,0.021891872921246
2459690.34920139,0.019162705967582
2459690.34925926,0.020964200437889
2459690.34931713,0.02199397417476
2459690.349375,0.019134035120695
2459690.34943287,0.022313926144899
2459690.34949074,0.01797446522153
2459690.34954861,0.021326164680974
2459690.34960648,0.021115056239565
2459690.34966435,0.02312019679847
2459690.34972222,0.021441387548384
2459690.34978009,0.019224362148066
2459690.34983796,0.020541141643054
2459690.34989583,0.018069590476821
2459690.3499537,0.020025773393305
2459690.35001157,0.020056186078116
2459690.35006944,0.020427386029544
2459690.35012731,0.020408863270648
2459690.35018518,0.022293140200519
2459690.35024306,0.021997502130924
2459690.35030093,0.020250916028664
2459690.3503588,0.021697430723475
2459690.35041667,0.020029330992322
2459690.35047454,0.021524685828137
2459690.35053241,0.01909423211339
2459690.35059028,0.019628573559992
2459690.35064815,0.023565241352467
2459690.35070602,0.018990005265929
2459690.35076389,0.020822002785515
2459690.35082176,0.020288449916147
2459690.35087963,0.019947004787687
2459690.3509375,0.020489690090385
2459690.35099537,0.020033886292979
2459690.35105324,0.021793726161444
2459690.35111111,0.019068657530094
2459690.35116898,0.021193881192458
2459690.35122685,0.020567945935363
2459690.35128472,0.021835313141789
2459690.35134259,0.021600208332329
2459690.35140046,0.020303765660586
2459690.35145833,0.023136127593009
2459690.3515162,0.018701489245512
2459690.35157407,0.02187153401113
2459690.35163194,0.018968175979783
2459690.35168981,0.022626939695858
2459690.35174768,0.020245397007715
2459690.35180556,0.020823479536331
2459690.35186343,0.023695180944656
2459690.3519213,0.020614349371251
2459690.35197917,0.022307648912425
2459690.35203704,0.021036515871218
2459690.35209491,0.020861737703269
2459690.35215278,0.019052886920359
2459690.35221065,0.019266530564687
2459690.35226852,0.019947004787687
2459690.35232639,0.01898905474214
2459690.35238426,0.019033538819673
2459690.35244213,0.018598473055603
2459690.3525,0.021902524968597
2459690.35255787,0.018139429428734
2459690.35261574,0.020427386029544
2459690.35267361,0.019134212813701
2459690.35273148,0.022179305669926
2459690.35278935,0.020818486976723
2459690.35284722,0.019324445658285
2459690.35290509,0.021911925976509
2459690.35296296,0.017988143317197
2459690.35302083,0.022110065581088
2459690.3530787,0.020352066234169
2459690.35313657,0.021225609531884
2459690.35319444,0.021327308784748
2459690.35325231,0.020338898691916
2459690.35331018,0.02042091085138
2459690.35336806,0.019293714002234
2459690.35342593,0.022386176538212
2459690.3534838,0.020138065944872
2459690.35354167,0.021725998250944
2459690.35359954,0.020180815147065
2459690.35365741,0.019533545505105
2459690.35371528,0.022525345724317
2459690.35377315,0.018942431206157
2459690.35383102,0.021652311654879
2459690.35388889,0.022565367269336
2459690.35394676,0.021909030101764
2459690.35400463,0.020614349371251
2459690.3540625,0.020649331708315
2459690.35412037,0.02001409753149
2459690.35417824,0.018717374281667
2459690.35423611,0.020454028942974
2459690.35429398,0.020672643759326
2459690.35435185,0.020956819892341
2459690.35440972,0.022727714359346
2459690.35446759,0.020824862544564
2459690.35452546,0.021103705835706
2459690.35458333,0.019633321165814
2459690.3546412,0.02144425564108
2459690.35469907,0.017533077311185
2459690.35475694,0.02085918742425
2459690.35481481,0.018778128234731
2459690.35487269,0.020260143138685
2459690.35493056,0.021963733744516
2459690.35498843,0.020421794730141
2459690.3550463,0.020138962237414
2459690.35510417,0.019916914921744
2459690.35516204,0.021888417028191
2459690.35521991,0.022840503497077
2459690.35527778,0.020724536182989
2459690.35533565,0.020478684039752
2459690.35539352,0.019855591152116
2459690.35545139,0.021675963646399
2459690.35550926,0.018784285985898
2459690.35556713,0.022466753214472
2459690.355625,0.02199386278033
2459690.35568287,0.01893575718053
2459690.35574074,0.021194848430692
2459690.35579861,0.019428435346162
2459690.35585648,0.022852977924113
2459690.35591435,0.020431566263995
2459690.35597222,0.02152969577119
2459690.35603009,0.018873804597908
2459690.35608796,0.022099314469006
2459690.35614583,0.022023818924065
2459690.3562037,0.01901804669255
2459690.35626157,0.021500867424362
2459690.35631944,0.018751783915137
2459690.35637731,0.022331612122729
2459690.35643518,0.01890836851767
2459690.35649306,0.021627325308507
2459690.35655093,0.020268211563925
2459690.3566088,0.022031461594729
2459690.35666667,0.021033245113391
2459690.35672454,0.017080257609299
2459690.35678241,0.02250141551103
2459690.35684028,0.018489499722816
2459690.35689815,0.020158434959094
2459690.35695602,0.019392106641621
2459690.35701389,0.022117524725882
2459690.35707176,0.020151486297542
2459690.35712963,0.019679796746918
2459690.3571875,0.021543857593291
2459690.35724537,0.019591245493842
2459690.35730324,0.023312610321455
2459690.35736111,0.018405165035935
2459690.35741898,0.020947317250665
2459690.35747685,0.021862673669979
2459690.35753472,0.022453456304097
2459690.35759259,0.021688162669991
2459690.35765046,0.01889855814606
2459690.35770833,0.021272414061408
2459690.3577662,0.019063231625304
2459690.35782407,0.021760225182658
2459690.35788194,0.020366376702791
2459690.35793981,0.019815932983334
2459690.35799768,0.020404653880917
2459690.35805556,0.022020672106001
2459690.35811343,0.022640759704568
2459690.3581713,0.022031461594729
2459690.35822917,0.022293140200519
2459690.35828704,0.019600783147619
2459690.35834491,0.018781142137794
2459690.35840278,0.018053135461742
2459690.35846065,0.019106572167712
2459690.35851852,0.021768722975866
2459690.35857639,0.020020264733514
2459690.35863426,0.021386032825188
2459690.35869213,0.022023818924065
2459690.35875,0.021351206054928
2459690.35880787,0.021144318385798
2459690.35886574,0.019096250940957
2459690.35892361,0.020366256406124
2459690.35898148,0.01899953683646
2459690.35903935,0.02107410970836
2459690.35909722,0.019233954351615
2459690.35915509,0.018778309295568
2459690.35921296,0.021804203723136
2459690.35927083,0.019604841238837
2459690.3593287,0.02111778397465
2459690.35938657,0.019249831168091
2459690.35944444,0.020631505034776
2459690.35950231,0.02072531302538
2459690.35956018,0.019641323784308
2459690.35961806,0.019657690606986
2459690.35967593,0.019420095262382
2459690.3597338,0.02216306161161
2459690.35979167,0.018930190173371
2459690.35984954,0.020714125615145
2459690.35990741,0.020720603273071
2459690.35996528,0.022020783364813
2459690.36002315,0.021337305359394
2459690.36008102,0.019900786416622
2459690.36013889,0.022425728527743
2459690.36019676,0.019667915497073
2459690.36025463,0.021686385129846
2459690.3603125,0.01922730610356
2459690.36037037,0.023035974040618
2459690.36042824,0.020576532749713
2459690.36048611,0.021242455131175
2459690.36054398,0.020794845515175
2459690.36060185,0.018470221980258
2459690.36065972,0.02312019679847
2459690.36071759,0.018873701279823
2459690.36077546,0.022729410463098
2459690.36083333,0.018800308508107
2459690.3608912,0.020769439087274
2459690.36094907,0.020692322247636
2459690.36100694,0.019857532575826
2459690.36106481,0.022075010758774
2459690.36112268,0.019052886920359
2459690.36118056,0.022675866025358
2459690.36123843,0.018688673040106
2459690.3612963,0.021634927778941
2459690.36135417,0.020850623491877
2459690.36141204,0.020686519765297
2459690.36146991,0.020266790569797
2459690.36152778,0.018424616685294
2459690.36158565,0.022333884570312
2459690.36164352,0.019960676341247
2459690.36170139,0.020212444186689
2459690.36175926,0.019546058426189
2459690.36181713,0.022379700623556
2459690.361875,0.021787567555833
2459690.36193287,0.020418998506293
2459690.36199074,0.020930047778254
2459690.36204861,0.020489094660331
2459690.36210648,0.021720651463527
2459690.36216435,0.019917650463847
2459690.36222222,0.020433428493525
2459690.36228009,0.019978100510309
2459690.36233796,0.020400181371743
2459690.36239583,0.022366003219172
2459690.3624537,0.021272414061408
2459690.36251157,0.02126773377678
2459690.36256944,0.019246560731726
2459690.36262731,0.020269077433371
2459690.36268519,0.019121916744929
2459690.36274306,0.020474584244863
2459690.36280093,0.023202200326693
2459690.3628588,0.018949179401758
2459690.36291667,0.02105731464361
2459690.36297454,0.022686967624608
2459690.36303241,0.022752672370515
2459690.36309028,0.022465037280183
2459690.36314815,0.019974924280207
2459690.36320602,0.022307648912425
2459690.36326389,0.019813470165521
2459690.36332176,0.022525800762681
2459690.36337963,0.020731881246042
2459690.3634375,0.022092489674095
2459690.36349537,0.019800830790651
2459690.36355324,0.020007171214342
2459690.36361111,0.023000378257759
2459690.36366898,0.020520414225839
2459690.36372685,0.023161593209449
2459690.36378472,0.018679427186078
2459690.36384259,0.02158092908102
2459690.36390046,0.020885980944165
2459690.36395833,0.019211665726844
2459690.3640162,0.020468053156077
2459690.36407407,0.018073289683951
2459690.36413194,0.021928711772469
2459690.36418981,0.019112956338568
2459690.36424769,0.018527941062083
2459690.36430556,0.021129034525979
2459690.36436343,0.021166416796426
2459690.3644213,0.022018367332752
2459690.36447917,0.018778543607
2459690.36453704,0.020353169286379
2459690.36459491,0.019585839272291
2459690.36465278,0.020182242194563
2459690.36471065,0.021315567081361
2459690.36476852,0.021276221469049
2459690.36482639,0.021137393406
2459690.36488426,0.020431040110577
2459690.36494213,0.022843088670318
2459690.365,0.019667618056084
2459690.36505787,0.02199397417476
2459690.36511574,0.020573852337372
2459690.36517361,0.021736687880172
2459690.36523148,0.020834889008584
2459690.36528935,0.019422281019489
2459690.36534722,0.020538052488004
